ID	NAME	URI	TYPE	MAPPINGS
370	20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_02.raw	RAW	-
371	20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_03.raw	RAW	-
372	20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_04.raw	RAW	-
373	20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_05.raw	RAW	-
374	20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_06.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_06.raw	RAW	-
375	20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_07.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_07.raw	RAW	-
376	20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_08.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_08.raw	RAW	-
377	20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_09.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_09.raw	RAW	-
378	20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_10.raw	RAW	-
379	20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_11.raw	RAW	-
380	20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_12.raw	RAW	-
381	20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_13.raw	RAW	-
382	20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_14.raw	RAW	-
383	20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_15.raw	RAW	-
384	20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_16.raw	RAW	-
385	20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_17.raw	RAW	-
386	20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_18.raw	RAW	-
387	20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_19.raw	RAW	-
388	20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_20.raw	RAW	-
389	20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_01.raw	RAW	-
390	20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_02.raw	RAW	-
391	20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_03.raw	RAW	-
392	20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_04.raw	RAW	-
393	20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_05.raw	RAW	-
394	20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_06.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_06.raw	RAW	-
395	20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_07.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_07.raw	RAW	-
396	20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_08.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_08.raw	RAW	-
397	20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_09.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_09.raw	RAW	-
398	20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_10.raw	RAW	-
399	20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_11.raw	RAW	-
400	20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_12.raw	RAW	-
401	20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_13.raw	RAW	-
402	20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_14.raw	RAW	-
403	20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_15.raw	RAW	-
404	20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_16.raw	RAW	-
405	20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_17.raw	RAW	-
406	20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_18.raw	RAW	-
407	20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_19.raw	RAW	-
408	20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160826_exp0746_Michele_Oocyten-F9_HPLC_16c_20.raw	RAW	-
409	20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_01.raw	RAW	-
410	20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_02.raw	RAW	-
411	20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_03.raw	RAW	-
412	20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_04.raw	RAW	-
413	20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_05.raw	RAW	-
414	20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_06.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_06.raw	RAW	-
415	20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_07.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_07.raw	RAW	-
416	20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_08.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_08.raw	RAW	-
417	20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_09.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_09.raw	RAW	-
418	20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_10.raw	RAW	-
419	20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_11.raw	RAW	-
420	20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_12.raw	RAW	-
421	20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_13.raw	RAW	-
422	20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_14.raw	RAW	-
423	20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_15.raw	RAW	-
424	20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_16.raw	RAW	-
425	20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_17.raw	RAW	-
426	20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_18.raw	RAW	-
427	20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_19.raw	RAW	-
428	20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160909_exp0746_Michele_Oocyten-F9_HPLC_32c_20.raw	RAW	-
